composer,nationality,key,year,info,npvi,meter
Debussy,French,f#c#g#d#,1892,156.117,58.5058,9/8
Debussy,French,f#c#g#,1901,113.23,52.8773,6/8
Debussy,French,b-e-a-d-g-c-,1911,82.4979,77.7478,4/4
Debussy,French,b-e-a-d-,1911,50.6034,25.5892,2/4
Debussy,French,b-,1890,110.881,50.6444,4/4
Debussy,French,b-,1890,66.3644,26.6677,4/4
Debussy,French,b-e-,1916,104.382,39.9378,3/4
Debussy,French,f#c#g#d#,1916,98.7017,9.82456,2/4
Debussy,French,f#,1916,126.733,2.22222,2/4
Debussy,French,f#,1916,94.5293,97.3256,2/4
Debussy,French,b-e-a-d-g-,1892,74.8289,63.0303,3/4
Debussy,French,f#,1916,116.606,14.4928,9/16
Debussy,French,b-,1890,157.525,15.6583,4/4
Debussy,French,b-e-a-d-g-,1890,162.015,47.7529,9/8
Debussy,French,b-e-a-d-g-,1890,78.4979,68.5034,9/8
Debussy,French,f#c#g#,1890,70.074,53.5531,4/4
Debussy,French,f#c#g#,1890,69.743,32.5,4/4
Debussy,French,b-e-a-d-,1890,111.555,57.4074,3/4
Debussy,French,f#c#g#d#,1888,150,13.6939,4/4
Debussy,French,f#c#g#d#,1888,75.6837,20.6357,4/4
Debussy,French,f#c#g#,1888,110.772,49.8568,4/4
Debussy,French,f#,1888,208.705,33.6701,4/4
Delius,English,b-e-a-,1896,26.4441,52,4/4
Debussy,French,f#,1888,143.71,16.558,4/4
Debussy,French,b-,1890,101.851,31.8841,4/4
Debussy,French,b-,1890,70.3038,52.8205,4/4
Dett,American,b-,1913,138,17.3913,2/4
Dett,American,b-e-
b-e-,1913,106.73,29.2335,2/4
Diamond,American,f#c#g#d#,1944,91.329,0,2/2
Diamond,American,f#c#g#d#,1944,64.8289,45.641,2/2
Diamond,American,f#c#g#d#,1944,111.776,40.9662,2/2
Diamond,American,b-e-a-d-,1944,80.0391,53.8462,3/4
Dinicu,Romanian,b-e-a-,1906,153.525,15.8413,2/4
Debussy,French,b-e-,1906,68.8289,43.8095,2/2
Dohnányi,Hungarian,b-e-a-d-,1916,106.909,0,2/4
Dohnányi,Hungarian,b-e-,1923,68.8122,24.8889,2/4
Dohnányi,Hungarian,f#,1923,87.0978,40.8889,2/4
Debussy,French,f#c#g#d#,1906,116.126,70.0952,3/4
Dohnányi,Hungarian,f#c#g#,1908,139.754,31.47,2/4
Dohnányi,Hungarian,f#c#g#,1908,74.5293,57.2222,3/8
Dohnányi,Hungarian,b-,1908,129.697,51.3116,3/4
Dohnányi,Hungarian,f#c#g#,1908,84.4979,29.1667,2/4
Dohnányi,Hungarian,f#c#g#,1908,129.929,27.8261,2/2
Dohnányi,Hungarian,f#c#g#,1908,72.0964,75.5556,2/2
Debussy,French,f#c#g#,1906,64.3038,68.872,4/4
Dowland,English,b-,N,133.929,71.3287,3/4
Dowland,English,b-,N,129.69,35.5556,3/4
Dowland,English,b-,N,120.996,45.2814,4/4
Debussy,French,f#c#g#,1906,103.947,74.5852,4/4
Dowland,English,b-,N,113.344,33.3333,3/4
Dowland,English,b-,N,110.954,64.6667,3/4
Drigo,Italian,f#c#g#,1900,129.471,48.4195,3/8
Drigo,Italian,f#c#g#,1900,170.911,58.8278,3/8
Dukas,French,b-e-a-d-,1897,62,109.091,9/8
Dukas,French,b-e-a-d-,1897,103.286,35.1852,3/8
Dukas,French,b-e-a-d-,1897,153.328,36.1111,3/8
Dukas,French,f#c#g#d#,1911,59.4838,115.991,9/8
Dukas,French,f#c#g#d#,1911,87.3526,29.6296,6/8
Dukas,French,f#c#g#d#,1911,78.1075,96.5387,6/8
Dukas,French,f#c#g#d#,1911,110.241,3.0303,6/8
Dvorák,Czech,b-e-,1878,117.329,31.6667,2/4
Debussy,French,b-e-a-,1906,78.629,56.8889,2/4
Dvorák,Czech,f#,1878,129.272,100,3/4
Dvorák,Czech,f#c#g#d#,1878,63.101,42.4176,3/8
Dvorák,Czech,f#,1878,130.996,29.5159,2/4
Dvorák,Czech,f#,1878,131.594,64.4444,2/4
Dvorák,Czech,f#c#g#,1891,87.2842,27.3684,2/2
Dvorák,Czech,f#c#g#,1891,80.5977,52.4099,2/2
Dvorák,Czech,f#c#g#,1891,100.382,77.9833,2/2
Dvorák,Czech,f#,1891,65.2008,83.7922,3/8
Dvorák,Czech,f#c#,1894,88.4323,66.8415,4/4
Dvorák,Czech,f#c#,1894,67.0587,44.127,4/4
Debussy,French,b-e-a-d-g-c-,1906,102.57,64.8148,2/4
Dvorák,Czech,f#,1894,72.8289,64.6487,3/4
Dvorák,Czech,b-e-,1894,88.4295,47.1773,3/4
Dvorák,Czech,f#c#,1894,110.954,37.6608,2/4
Dvorák,Czech,f#c#,1894,112.677,42.4728,2/4
Dvorák,Czech,b-,1879,53.8772,32.1212,3/8
Dvorák,Czech,b-,1879,157.866,31.1111,3/8
Dvorák,Czech,f#c#g#,1879,96.8423,29.1667,3/8
Debussy,French,b-e-a-d-g-c-,1906,68.9881,35,2/4
Dvorák,Czech,f#c#g#,1879,102.352,34.386,3/8
Dvorák,Czech,b-,1879,59.4869,30.5556,2/4
Dvorák,Czech,b-e-a-d-g-c-,1894,177.586,98.9851,2/4
Dvorák,Czech,b-e-a-d-g-c-,1894,98.0391,48.0672,2/4
Dvorák,Czech,f#c#g#,1894,94.6018,36.6667,2/4
Dvorák,Czech,f#c#,1875,84.4868,75.0745,3/4
Dvorák,Czech,f#c#,1875,99.2906,29.7258,3/4
Dvorák,Czech,f#c#,1875,121.181,38.8412,2/4
Dvorák,Czech,f#c#,1875,101.586,41.4059,3/8
Dvorák,Czech,f#c#,1875,96.4295,40.8333,4/4
Dvorák,Czech,b-e-a-,1889,63.0194,19.4872,4/4
Dvorák,Czech,f#,1889,51.4869,16.6667,4/4
Dvorák,Czech,b-e-a-d-g-c-,1889,97.5864,25.3968,4/4
Dvorák,Czech,b-e-a-,1889,148.608,68.1674,3/4
Dvorák,Czech,f#c#g#d#a#,1889,141.521,100,3/4
Dvorák,Czech,b-e-a-d-g-c-,1889,100.487,35.0877,2/2
Dvorák,Czech,f#c#,1889,98.382,55.8384,2/2
Dvorák,Czech,b-,1893,151.16,67.5869,4/4
Dvorák,Czech,b-,1893,127.272,48.2402,4/4
Dvorák,Czech,b-,1893,92.0419,70.1786,6/8
Dvorák,Czech,b-,1893,132.485,43.8889,3/4
Dvorák,Czech,b-e-a-d-,1893,96.2514,4.7619,3/4
Dvorák,Czech,b-e-a-d-,1893,56.7577,61.8182,3/4
Dvorák,Czech,b-,1893,65.9557,26.6667,2/4
Dvorák,Czech,b-,1893,114.8,35.5556,2/4
Dvorák,Czech,b-,1893,85.8619,38.0952,2/4
Dvorák,Czech,b-e-a-d-,1893,126.842,56.9758,4/4
Dvorák,Czech,b-e-a-d-,1893,100.702,78.0493,4/4
Dvorák,Czech,b-e-a-d-,1893,78.629,64.2424,3/4
Dvorák,Czech,b-e-a-d-,1893,88.0964,34.5397,3/4
Debussy,French,f#c#g#d#,1890,123.174,44.7118,6/8
Dvorák,Czech,b-,1893,137.207,60.6205,4/4
Dvorák,Czech,b-e-a-d-,1893,86.0419,34.0741,2/4
Dvorák,Czech,b-e-a-d-,1893,98.3521,41.1529,2/4
Dvorák,Czech,b-e-a-d-,1893,134.059,26.1135,2/4
Dvorák,Czech,f#,1895,169.24,30.1226,2/4
Dvorák,Czech,f#,1895,87.6746,31.2557,2/4
Dvorák,Czech,b-e-a-,1895,124.49,76.2506,3/8
Dvorák,Czech,f#c#,1895,94.2414,69.2717,3/4
Dvorák,Czech,b-e-a-d-,1895,39.6933,13.3333,3/4
Dvorák,Czech,f#c#,1895,72.6626,74.8571,3/4
Debussy,French,f#,1890,54.7106,73.5931,6/8
Dvorák,Czech,f#,1895,115.23,51.1111,2/4
Dvorák,Czech,f#,1895,124,17.2741,2/4
Dvorák,Czech,f#,1895,81.743,43.5646,2/4
Dvorák,Czech,f#c#g#,1887,98.2114,85.9526,2/2
Dvorák,Czech,f#c#g#d#,1887,97.3415,53.3333,2/2
Dvorák,Czech,f#c#g#,1887,70.7106,61.0331,2/4
Dvorák,Czech,f#c#g#,1887,92.5293,61.0794,2/4
Dvorák,Czech,f#c#g#,1887,128.219,40.4545,2/4
Dvorák,Czech,f#c#,1887,142.49,27.9244,2/4
Dvorák,Czech,f#c#g#,1887,144.814,32.3413,3/4
Dvorák,Czech,f#c#g#,1887,143.346,8.97436,2/4
Dvorák,Czech,f#c#g#,1887,119.555,56.4502,2/4
Dvorák,Czech,b-e-a-,1893,126.349,57.1032,3/4
Dvorák,Czech,b-e-a-,1893,72.4868,72.7273,3/4
Dvorák,Czech,f#c#g#d#a#,1893,85.2558,3.1746,2/2
Dvorák,Czech,f#c#g#d#a#,1893,112.954,56.1429,4/4
Dvorák,Czech,b-e-a-d-g-c-f-,1893,115.386,60.7238,3/8
Dvorák,Czech,b-e-a-,1893,159.19,104.081,2/2
Dvorák,Czech,b-e-a-d-g-,1883,70.8289,40.5128,3/4
Debussy,French,f#c#g#d#a#,1903,115.457,42.3805,4/4
Dvorák,Czech,f#c#,1883,62.8233,71.1688,3/4
Dvorák,Czech,f#c#,1883,112.2,83.0812,3/4
Dvorák,Czech,f#c#g#d#,1875,94.7723,51.8122,4/4
Dvorák,Czech,f#,1875,146,72.0913,4/4
Dvorák,Czech,f#c#g#,1875,62.3461,45.1282,3/4
Dvorák,Czech,b-e-a-d-g-,1875,94.2114,80.4396,3/4
Dvorák,Czech,b-,1875,140.349,41.4683,2/4
Dvorák,Czech,f#c#g#,1875,110.881,66.3672,2/4
Dvorák,Czech,f#c#g#d#,1875,85.7744,22.2222,2/4
Debussy,French,f#c#g#,1903,112.772,54.8165,2/4
Dvorák,Czech,f#c#g#,1878,64.7106,52.381,4/4
Dvorák,Czech,f#c#g#,1878,114.517,43.0075,4/4
Dvorák,Czech,b-,1878,108.617,45.0952,2/4
Dvorák,Czech,b-,1878,84.5293,35.2381,2/4
Dvorák,Czech,f#c#g#d#,1878,202.877,28.631,4/8
Dvorák,Czech,f#c#g#,1878,128.303,27.8261,3/4
Dvorák,Czech,f#c#g#,1878,61.449,77.1429,2/4
Dvorák,Czech,f#c#g#,1878,91.541,9.52381,3/4
Dvorák,Czech,f#,1878,74.8289,29.7436,2/4
Debussy,French,f#c#g#,1903,103.272,23.9048,2/4
Dvorák,Czech,f#,1878,82.4979,20.8333,2/4
Dvorák,Czech,b-e-a-d-,1878,101.564,0,2/4
Dvorák,Czech,b-e-a-d-,1878,92.4295,23.9286,2/4
Dvorák,Czech,b-,1878,84.4979,32.5,3/4
Dvorák,Czech,b-e-,1878,83.6746,33.3333,3/4
Dvorák,Czech,f#c#g#,1878,112.617,12.1212,2/4
Dvorák,Czech,f#c#g#,1878,84.9272,48.3333,2/4
Dvorák,Czech,f#c#,1878,156.117,40.1282,3/4
Dvorák,Czech,f#,1878,68.778,18.1818,3/4
Dvorák,Czech,b-e-a-,1878,101.936,34.3685,2/4
Debussy,French,f#c#g#,1903,144.39,36.3636,2/4
Dvorák,Czech,b-e-a-,1878,104.772,34.9206,2/4
Dvorák,Czech,b-e-a-,1878,113.245,40.6625,2/4
Dvorák,Czech,b-e-,1878,100.825,33.3333,3/4
Dvorák,Czech,f#,1878,60.5959,17.2222,3/4
Dvorák,Czech,f#c#g#d#a#,1886,140.015,111.039,2/4
Dvorák,Czech,f#c#,1886,82.4979,60.7326,2/4
Dvorák,Czech,f#c#,1886,115.051,96.3175,2/4
Dvorák,Czech,f#,1886,157.466,45.6746,3/8
Dvorák,Czech,f#,1886,78.629,42.3687,3/8
Dvorák,Czech,f#,1886,55.8772,57.7201,3/8
Debussy,French,f#,1903,100.337,10.2564,2/2
Dvorák,Czech,b-,1886,78.4386,17.1429,2/4
Dvorák,Czech,b-,1886,67.8741,32.8889,2/4
Dvorák,Czech,b-e-,1886,112.352,73.2665,2/4
Dvorák,Czech,b-e-,1886,71.743,12.5,2/4
Dvorák,Czech,b-e-a-d-g-,1886,70.629,71.873,3/8
Dvorák,Czech,f#c#g#d#,1886,119.371,101.648,3/8
Dvorák,Czech,b-e-a-d-g-,1886,120.996,38.1818,4/8
Dvorák,Czech,b-e-a-d-g-,1886,69.101,35.8974,4/8
Dvorák,Czech,b-e-,1886,118.996,42.1071,3/4
Dvorák,Czech,b-e-,1886,96.5077,40.7407,3/4
Debussy,French,f#c#g#d#a#e#b#,1903,80.1173,14.2132,2/2
Dvorák,Czech,b-e-a-,1886,102.352,128.472,2/4
Dvorák,Czech,b-e-a-d-,1886,102.954,80.6162,3/4
Dvorák,Czech,b-e-a-d-,1886,96.4295,35.2941,3/4
Dvorák,Czech,b-e-a-d-,1886,106.452,32.5815,3/4
Dvorák,Czech,b-e-a-d-g-,1886,114.49,15.4667,3/4
Dvorák,Czech,f#c#g#,1886,65.9557,4.7619,3/4
Dvorák,Czech,b-e-a-d-,1878,114.996,40.7018,9/8
Debussy,French,f#c#g#,1904,62,13.8462,4/4
Dvorák,Czech,b-e-a-d-,1878,128.219,28.5333,2/4
Dvorák,Czech,b-e-a-d-,1878,92.4323,23.5294,2/4
Dvorák,Czech,f#,1893,127.471,44.0685,3/4
Dvorák,Czech,f#,1893,129.713,54.2291,3/4
Dvorák,Czech,b-e-,1893,104.017,32.1429,2/4
Dvorák,Czech,f#,1893,88.5668,44.0741,2/4
Dvorák,Czech,f#,1893,105.051,65.8182,3/4
Dvorák,Czech,f#,1893,114.716,38.4127,2/4
Dvorák,Czech,f#,1893,72.1648,104.63,2/4
Dvorák,Czech,f#c#g#d#,1893,106.352,48.99,2/4
Debussy,French,f#c#g#,1904,80.1075,37.8581,4/4
Dvorák,Czech,f#c#,1880,94.9421,68,3/4
Dvorák,Czech,f#c#,1880,94.5599,39.2157,3/4
Dvorák,Czech,b-e-,1880,136.465,50.2886,2/4
Dvorák,Czech,b-,1880,64.2332,20.5128,3/4
Dvorák,Czech,f#c#,1880,144.241,35.9524,3/4
Dvorák,Czech,f#c#,1880,110.561,31.3889,2/2
Dvorák,Czech,f#c#,1880,112.772,43.1093,2/2
Dvorák,Czech,b-,1884,85.2842,43.779,6/8
Dvorák,Czech,b-,1884,124.942,57.2727,6/8
Debussy,French,f#c#g#,1904,88.3876,52.4444,3/8
Dvorák,Czech,b-,1884,78.1075,40,4/4
Dvorák,Czech,b-,1884,117.53,48.4472,6/4
Dvorák,Czech,b-,1884,100.117,46.6667,6/4
Dvorák,Czech,b-,1884,104.077,37.423,2/2
Dvorák,Czech,b-,1884,93.7319,24.5614,2/2
Dvorák,Czech,f#c#g#,1884,68.074,41.9048,2/2
Dvorák,Czech,f#,1889,77.0224,49.9995,4/4
Dvorák,Czech,f#,1889,102.517,68.3838,4/4
Dvorák,Czech,f#,1889,72.5321,41.1905,4/4
Dvorák,Czech,b-e-a-,1889,144.814,58.2664,2/4
Debussy,French,f#c#g#,1904,87.69,44.7059,3/8
Dvorák,Czech,b-e-,1889,123.555,36.9697,3/8
Dvorák,Czech,f#,1889,87.6821,79.1667,3/8
Dvorák,Czech,b-e-a-,1889,88.0455,34.0741,2/4
Dvorák,Czech,f#,1893,103.806,48.1818,2/4
Dvorák,Czech,f#,1893,94.4868,37.193,2/4
Dvorák,Czech,f#,1893,125.051,65.7643,2/4
Dvorák,Czech,b-e-a-d-g-,1893,96.7723,95.0622,4/4
Dvorák,Czech,f#c#g#d#,1893,145.915,41.3872,4/4
Dvorák,Czech,f#c#g#d#,1893,94.5866,42.9048,4/4
Debussy,French,b-e-a-d-,1909,89.8469,36.6667,6/8
Dvorák,Czech,f#,1893,110.711,56.9524,3/4
Dvorák,Czech,f#c#g#d#,1893,115.23,63.0177,3/4
Dvorák,Czech,f#,1893,107.207,81.7778,3/4
Dvorák,Czech,f#,1893,48,60.2857,4/4
Dvorák,Czech,f#,1893,85.0196,28.8466,4/4
Dvorák,Czech,f#,1893,82.9963,35.1852,4/4
Dvorák,Czech,b-e-a-d-,1883,90.1075,81.7755,4/4
Dvorák,Czech,b-e-a-d-,1883,127.315,29.7619,4/4
Dvorák,Czech,f#c#g#d#,1883,97.3717,23.3333,2/4
Dvorák,Czech,b-e-a-d-,1883,117.851,52.7462,4/4
Dvorák,Czech,b-e-a-d-,1883,134.349,34.4928,3/4
Dvorák,Czech,f#c#g#d#,1883,84.8722,61.8519,3/4
Dvorák,Czech,f#,1891,45.8354,7.40741,4/8
Dvorák,Czech,f#c#g#d#,1891,56.7106,38.3333,4/8
Dvorák,Czech,f#c#g#d#,1891,114.954,12.5,4/8
Dvorák,Czech,f#c#g#d#,1891,105.697,91.5614,4/8
Dvorák,Czech,f#c#g#d#,1891,75.6774,27.451,4/8
Dvorák,Czech,f#c#g#,1891,96.5599,68.5955,3/4
Dvorák,Czech,b-,1891,68.1075,17.4603,2/4
Dvorák,Czech,b-,1891,82.4323,0,2/4
Dvorák,Czech,b-e-a-,1891,76.7289,41.3492,6/8
Dvorák,Czech,b-e-a-,1891,114.772,42,6/8
Dvorák,Czech,b-e-a-,1891,84.1075,79.7265,4/8
Dvorák,Czech,b-e-a-,1891,42.8806,25.3333,2/4
Dvorák,Czech,f#c#g#,1879,74.1723,79.4921,3/4
Dvorák,Czech,f#c#g#d#,1879,93.1618,19.0476,3/4
Dvorák,Czech,b-e-a-d-g-,1879,57.8772,58.1818,3/4
Dvorák,Czech,b-,1879,131.464,10.5263,3/4
Debussy,French,f#,1905,149.873,32.7764,3/8
Debussy,French,f#,1905,72.5321,40.516,3/8
Debussy,French,f#,1905,57.5489,48.1385,3/8
Debussy,French,b-e-a-,1905,124.127,28.8,12/16
Debussy,French,b-e-a-,1905,151.464,46.1294,2/4
Debussy,French,b-e-a-,1905,134.349,20.5578,2/4
Debussy,French,f#c#g#d#a#e#,1905,80.4979,62.9478,2/4
Debussy,French,f#c#g#d#a#e#,1905,69.101,52.674,2/4
Debussy,French,f#c#g#d#a#e#,1905,59.2451,36.3636,2/4
Debussy,French,f#c#g#d#a#e#,1905,69.6837,12.4981,6/8
Debussy,French,f#c#g#d#a#e#,1905,142.1,57.36,2/4
Debussy,French,f#c#g#d#a#e#,1905,94.7723,25.3932,2/4
Debussy,French,f#c#g#d#a#e#,1905,61.4869,45.2381,6/8
Debussy,French,b-e-a-d-g-
b-e-a-d-g-,1905,100.039,19.7619,4/8
Debussy,French,b-e-a-d-g-,1905,46.9937,98.6111,4/8
Debussy,French,f#c#g#d#a#,1905,108.211,54.9377,3/2
Debussy,French,f#c#g#d#a#,1905,96.4295,98.12,3/2
Debussy,French,f#c#g#d#a#e#,1907,104.487,75.7576,3/4
Debussy,French,f#c#g#,1907,105.263,36.1646,3/4
Debussy,French,f#c#,1903,80.5977,130.447,4/4
Debussy,French,b-e-a-d-g-,1903,79.4838,31.5533,6/8
Debussy,French,b-e-a-d-g-,1903,148.855,42.1542,6/8
Debussy,French,b-e-,1903,129.597,79.4942,4/4
Debussy,French,b-e-a-d-g-,1903,61.449,60,6/4
Debussy,French,f#c#g#d#,1903,123.272,38.7041,3/4
Debussy,French,f#c#g#d#,1903,88.4323,33.3333,3/4
Debussy,French,f#c#g#d#,1903,106.839,35.3327,2/2
Debussy,French,b-e-a-d-g-,1903,39.5936,41.1115,2/2
Debussy,French,f#c#,1897,78.7723,9.52381,6/4
Debussy,French,f#c#,1897,63.449,65.3844,4/4
Debussy,French,f#c#g#d#a#e#,1897,67.0587,32.5541,6/4
Debussy,French,b-e-a-d-,1897,150.117,11.8299,4/4
Debussy,French,f#c#g#,1897,131.362,65.864,3/4
Debussy,French,f#c#g#,1897,75.6774,150,3/4
Debussy,French,f#c#g#d#a#,1897,65.6837,56.5102,4/4
Debussy,French,f#c#g#d#a#,1897,81.287,20.6735,4/4
Debussy,French,f#,1886,76.9922,86.1342,6/8
Dargomizhsky,Russian,b-,1856,108.241,44.8068,2/4
Debussy,French,f#c#,1886,93.7319,62.3529,6/8
Debussy,French,f#c#g#d#,1886,143.245,36.8959,4/4
Debussy,French,f#c#g#,1886,113.851,61.5635,4/4
Debussy,French,f#,1886,84.4979,39.4658,3/4
Debussy,French,f#c#,1886,133.216,44.632,3/4
Debussy,French,f#c#,1886,120.561,39.5652,2/4
Debussy,French,f#,1886,143.525,37.9487,3/8
Debussy,French,f#c#g#d#,1894,69.743,44.1688,3/4
Elgar,English,f#c#g#
Falla,Spanish,f#,1914,112.475,47.9282,7/8
Fauré,French,b-,1875,90.4323,83.1702,9/8
Fauré,French,b-,1875,106.772,68.5714,9/8
Fauré,French,f#c#g#,1875,98.7305,10.5263,2/8
Fauré,French,b-e-a-d-g-,1875,96.5599,0,3/4
Fauré,French,f#c#g#,1875,136.364,14.8148,3/4
Fauré,French,f#c#g#,1875,93.2325,115.556,6/8
Fauré,French,f#c#g#,1875,64.2387,65.1467,6/8
Field,Irish,b-e-a-d-,1812,91.8051,42.963,6/8
Field,Irish,f#c#g#,1817,118.872,82.5023,4/4
Field,Irish,f#c#g#,1817,92.0419,47.4074,4/4
Falla,Spanish,b-,1914,87.0571,27.0053,3/8
Field,Irish,b-e-,1817,92.4295,70.1992,12/8
Field,Irish,b-e-a-,1801,78.2387,31.1565,2/4
Falla,Spanish,b-,1914,134.898,34.4444,3/8
Franck,French,f#c#g#d#,1890,84.1075,44,3/4
Franck,French,f#c#g#d#,1890,85.0196,27.451,3/4
Falla,Spanish,b-e-,1914,132.996,16.6667,3/8
Franck,French,f#c#,1890,70,46.1905,3/4
Franck,French,f#c#,1890,98.382,69.418,3/4
Franck,French,f#c#g#,1885,112.954,54.1667,2/4
Franck,French,f#c#g#,1885,112.954,68.8264,2/4
Franck,French,f#c#g#,1885,131.464,79.6503,2/4
Franck,French,f#c#g#,1885,55.1193,0,2/4
Franck,French,f#c#g#,1875,63.5782,31.5152,3/8
Franck,French,f#c#g#,1875,153.466,52.7536,3/8
Falla,Spanish,f#c#g#,1914,118.382,50.4888,4/4
Franck,French,f#c#g#,1875,109.656,69.4408,3/8
Franck,French,f#c#g#,1860,164.385,0,4/4
Franck,French,f#c#g#,1860,70.7106,55.8242,4/4
Franck,French,f#c#g#,1860,125.878,61.4545,4/4
Franck,French,f#c#g#d#a#,1860,87.6774,78.7488,4/4
Franck,French,f#c#,1860,54.794,32,2/4
Franck,French,f#c#g#d#a#e#,1860,108.602,39.2157,4/4
Franck,French,f#c#g#d#,1873,164.402,66.1333,3/4
Franck,French,f#c#g#d#,1873,47.2451,48.4271,3/4
Falla,Spanish,f#c#,1923,60.5599,23.5294,2/4
Franck,French,f#c#g#d#a#,1878,113.441,54.8781,3/4
Franck,French,f#c#g#d#,1886,71.1193,46.4762,4/4
Franck,French,f#c#g#d#,1886,80.0391,0,4/4
Franck,French,b-e-a-d-,1886,54.7106,11.1111,2/2
Franck,French,f#c#g#d#,1886,113.457,3.0303,4/4
Franck,French,b-e-a-d-,1886,108.127,38.3333,4/4
Franck,French,f#c#,1884,22.4441,38.8889,4/4
Franck,French,f#c#,1884,117.372,45.8503,4/4
Franck,French,b-e-a-,1884,102.096,33.3333,4/4
Falla,Spanish,f#c#g#d#a#,1923,116.98,38.2456,2/4
Franck,French,b-e-a-,1884,65.743,20.8333,4/4
Franck,French,f#c#,1884,88.0419,20.8333,4/4
Franck,French,f#c#,1860,112.452,21.3333,9/8
Franck,French,f#c#,1860,129.71,45,3/4
Franck,French,f#c#,1889,120.814,38.1429,4/4
Franck,French,b-,1889,110.772,74.6032,4/4
Franck,French,b-,1889,72.8289,84.8561,4/4
Franck,French,f#c#g#,1889,84.0391,68.8889,3/8
Franck,French,f#c#,1889,104.077,45.8333,3/8
Franck,French,f#c#g#d#a#,1889,60.3038,49.8901,3/4
Falla,Spanish,f#c#g#,1923,79.0978,29.5833,3/4
Franck,French,f#c#,1889,89.2625,0,2/2
Franck,French,f#c#,1889,86.0391,100,2/2
Franck,French,f#c#,1889,107.923,47.4074,2/2
Franck,French,b-e-a-d-,1878,108.211,111.667,4/4
Franck,French,b-e-a-d-,1878,78.0419,115.152,12/8
Franck,French,b-e-a-d-,1878,141.97,96.4358,4/4
Franck,French,b-e-a-d-,1878,57.4869,48.8889,4/4
Franck,French,b-e-a-d-,1878,55.5489,62.5641,4/4
Franck,French,b-e-a-d-g-,1878,123.627,33.9683,12/8
Franck,French,b-,1878,87.6821,122.469,3/4
Franck,French,f#c#,1878,111.206,82.9392,3/4
Franck,French,f#c#g#,1886,107.372,87.6984,9/8
Franck,French,f#c#g#,1886,92.4323,45.8824,9/8
Franck,French,b-,1886,135.97,70.5628,4/4
Franck,French,b-,1886,82.2387,47.1429,4/4
Franck,French,f#c#g#,1886,59.5489,35,4/4
Falla,Spanish,f#c#,1923,53.8485,18.1818,3/4
Franck,French,f#c#g#,1886,37.6933,62.8571,4/4
Franck,French,f#c#g#,1886,101.387,48.8889,4/4
Franck,French,f#c#g#,1886,109.096,45.805,2/2
Franck,French,f#c#g#,1885,135.216,119.444,4/4
Franck,French,f#c#g#,1885,83.7744,49.4118,4/4
Franck,French,f#c#g#,1885,103.216,52.5926,3/4
Franck,French,b-,1886,106.954,59.2769,4/4
Franck,French,b-,1886,153.873,99.7007,2/2
Franck,French,b-,1886,78.9351,49.0196,4/4
Franck,French,b-,1886,90.6774,49.1228,2/2
Falla,Spanish,f#c#,1923,88.2114,21.1765,3/4
Franck,French,b-e-a-d-g-,1886,118.465,24.4444,3/4
Franck,French,b-e-,1886,126,30.4762,3/4
Franck,French,b-e-,1886,176.666,0,3/4
Franck,French,b-e-a-,1886,112.772,101.353,3/4
Franck,French,f#c#,1886,137.853,36.6667,2/2
Franck,French,f#c#g#d#a#,1886,47.6355,43.1746,2/2
Falla,Spanish,f#c#,1923,115.332,29.6296,6/8
Frederick,German,f#,N,123.096,25.5556,4/4
Frederick,German,f#,N,156.117,52.3704,4/4
Frederick,German,f#,N,82.4979,89.0657,3/4
Frederick,German,f#,N,171.376,64.6861,2/4
Falla,Spanish,f#c#g#d#,1911,74.9225,29.4118,6/8
Fucîk,Czech,b-,1897,56.7106,48.1481,4/4
Falla,Spanish,b-,1911,169.24,50.5094,3/4
Falla,Spanish,b-e-,1911,134.834,22.9885,3/4
Falla,Spanish,b-,1911,176.076,30.0952,3/4
Falla,Spanish,b-,1911,145.24,32.4444,6/8
Falla,Spanish,f#c#g#,1902,92.4323,35.5556,6/8
Falla,Spanish,f#c#,1902,123.207,40.6517,3/2
Falla,Spanish,b-e-a-d-,1914,127.174,60.7245,3/4
Falla,Spanish,f#c#g#,1902,94.382,31.3131,3/4
Falla,Spanish,f#c#,1919,127.597,73.3053,3/4
Falla,Spanish,f#c#,1919,94.4295,55.2941,3/8
Falla,Spanish,f#c#g#,1919,110.942,16.8421,3/4
Falla,Spanish,f#c#g#,1919,118.49,46.4762,3/4
Falla,Spanish,f#c#g#,1919,136.201,30.7692,3/4
Falla,Spanish,f#c#g#,1919,60,43.5165,6/8
Falla,Spanish,f#c#,1915,107.207,41.3534,3/8
Falla,Spanish,f#,1915,135.216,67.3016,6/8
Falla,Spanish,b-e-a-d-,1915,95.8511,49.2929,3/4
Falla,Spanish,f#c#g#d#,1915,124.852,39.3196,3/8
Falla,Spanish,f#c#g#d#,1915,118.8,65.5789,3/4
Fauré,French,f#c#g#d#a#e#,1881,94.0419,47.619,4/4
Fauré,French,b-e-a-d-g-c-,1881,145.58,32.674,4/4
Fauré,French,b-e-a-d-g-c-,1881,51.8485,30.303,6/8
Fauré,French,f#c#g#d#a#,1881,133.97,48.2667,4/4
Fauré,French,f#c#g#,1894,110.045,60,9/8
Fauré,French,b-e-a-,1896,108.602,58.4314,6/8
Fauré,French,f#c#g#d#,1894,132.996,19.6825,2/4
Fauré,French,b-,1894,117.471,26.0606,3/4
Fauré,French,b-,1894,148.302,51.3889,3/4
