Composer,Title,Attribution Level,Genre,nPVI_Entire,Nine_Eight,pitch_correlation,pitch_entropy,parallel_motion,similar_motion,oblique_motion,FILENAME
Bach_Johann Sebastian,chor304.krn,NA,chorale,91.0769,0,0.403306910693742,4.76676,0.318181818181818,26.43,45.35,chor304.krn,3.608,3.608,0.515,1.031,0.515,5.155,3.608,1.546,4.639,1.546,0.515,4.124,2.577,5.155,0.515,1.031,1.031,1.031,5.155,1.546,5.67,1.031,1.546,0.515,0.515,6.186,5.67,3.093,1.031,0.515,0.515,4.639,0.515,3.093,5.155,1.546,2.062,4.124,4.124
Bach_Johann Sebastian,chor305.krn,NA,chorale,96.5432,0,0.649385508300649,5.07635,0.301204819277108,26.35,46.55,chor305.krn,5.15,3.863,1.288,2.146,1.288,6.438,6.009,0.858,3.433,2.146,0.429,0.429,6.867,2.575,3.863,0.858,0.429,0.429,5.15,0.429,4.721,0.429,3.004,0.429,2.146,5.15,5.579,3.863,0.429,0.429,0.429,0.858,0.429,3.004,3.863,5.15,0.858,2.146,3.004
Bach_Johann Sebastian,chor306.krn,NA,chorale,103.212,1,0.40451002444247,5.58361,0.203125,21.22,55.23,chor306.krn,5.07,3.662,0.845,0.563,0.845,0.282,5.634,3.944,1.972,3.662,2.817,0.282,0.563,0.563,4.507,1.972,4.789,0.282,1.127,0.563,0.282,1.127,5.352,1.408,4.225,2.254,0.563,0.845,4.789,3.099,5.915,0.282,0.563,0.563,0.845,4.507,2.254,4.507,4.789,0.845,0.563,1.972,3.38,1.127
Bach_Johann Sebastian,chor307.krn,NA,chorale,105.309,1,0.882174683715692,5.68857,0.361344537815126,19.87,55.72,chor307.krn,5.975,5.031,0.314,0.314,0.629,1.572,5.031,4.403,3.774,0.314,0.629,0.629,0.314,4.403,3.145,6.604,0.943,0.314,1.572,0.314,5.66,0.943,4.717,0.314,1.258,0.629,0.943,6.289,2.83,5.346,0.314,0.314,0.629,0.314,5.66,0.629,4.403,5.66,1.258,0.943,3.774,0.943
Bach_Johann Sebastian,chor308.krn,NA,chorale,85.8025,0,0.318576452622744,4.853,0.321428571428571,27.21,40.99,chor308.krn,3.067,6.748,0.613,0.613,1.227,1.227,4.294,3.067,3.067,4.908,0.613,3.067,0.613,0.613,3.681,0.613,4.908,1.227,0.613,3.681,0.613,6.135,0.613,2.454,1.227,0.613,3.681,2.454,7.362,1.227,4.908,1.227,6.748,7.975,0.613,0.613,3.067
Bach_Johann Sebastian,chor309.krn,NA,chorale,132.24,1,-0.177507830755471,5.25797,0.211382113821138,21.08,52.95,chor309.krn,6.383,5.775,0.304,0.912,1.216,0.304,4.863,4.559,1.824,4.559,0.304,2.128,1.52,0.608,0.912,5.167,0.608,5.471,0.912,0.304,0.912,6.079,4.559,0.304,0.304,3.04,0.304,0.608,5.471,3.343,4.559,0.608,1.52,0.912,0.304,5.167,2.432,2.432,3.951,0.912,3.343,0.304
Bach_Johann Sebastian,chor310.krn,NA,chorale,97.1014,0,-0.135431234470222,4.89306,0.313725490196078,24.52,49.81,chor310.krn,5.263,1.974,0.658,1.974,0.658,5.263,1.974,3.289,5.263,0.658,2.632,0.658,5.263,2.632,5.263,1.316,0.658,3.947,0.658,5.263,3.947,1.316,0.658,3.947,5.263,4.605,0.658,1.316,1.316,4.605,1.316,3.947,4.605,0.658,0.658,4.605,1.316
Bach_Johann Sebastian,chor311.krn,NA,chorale,72.6512,0,0.772461485188597,4.93299,0.226666666666667,21.23,50.56,chor311.krn,2.525,2.525,0.505,1.01,2.525,0.505,5.556,4.545,2.525,5.051,1.01,0.505,7.576,1.515,5.051,1.01,7.576,3.535,3.535,1.01,5.051,9.091,5.051,0.505,0.505,4.545,1.01,3.535,5.051,0.505,2.02,3.03,0.505
Bach_Johann Sebastian,chor312.krn,NA,chorale,40.5036,0,0.74538331411692,5.02437,0.204301075268817,24.16,56.15,chor312.krn,6.809,4.681,2.128,2.128,0.426,5.957,5.532,2.553,4.681,1.277,0.426,2.128,5.106,1.277,4.255,0.426,0.851,5.532,0.851,3.83,0.426,2.979,1.277,3.83,6.809,4.681,0.851,1.277,0.851,3.404,2.128,1.702,3.83,1.277,2.553,1.277
Bach_Johann Sebastian,chor313.krn,NA,chorale,74.7475,0,0.520547006706086,4.91065,0.397058823529412,25.56,46.07,chor313.krn,4.854,4.854,0.971,6.311,4.369,1.942,4.854,1.942,0.485,4.369,2.427,5.825,0.971,0.485,4.854,5.34,0.971,1.942,0.971,4.854,3.883,5.825,0.485,0.971,0.971,0.971,5.825,2.427,3.398,5.825,0.485,0.971,3.883,0.485
Bach_Johann Sebastian,chor314.krn,NA,chorale,89.372,1,0.263803941366016,3.61071,0.32,21.98,52.55,chor314.krn,3.196,2.283,0.457,1.37,1.37,0.457,4.11,4.11,4.566,4.11,1.826,0.457,0.457,1.37,6.849,1.826,1.826,0.913,0.913,0.457,0.457,0.457,4.566,1.826,3.653,0.913,1.826,0.913,0.913,7.306,6.393,3.196,0.457,5.023,1.826,4.566,2.283,0.457,2.283,0.457,5.479,1.826
Bach_Johann Sebastian,chor315.krn,NA,chorale,99.0334,0,0.363027113318501,3.86193,0.236111111111111,23.36,51.85,chor315.krn,8.163,3.061,0.51,1.531,1.02,7.143,5.102,0.51,3.571,1.531,0.51,5.102,2.041,5.102,1.02,0.51,6.122,0.51,4.592,0.51,3.061,0.51,6.633,6.633,3.061,1.02,1.02,6.122,0.51,2.551,4.592,0.51,1.02,1.02,3.571
Bach_Johann Sebastian,chor316.krn,NA,chorale,89.3084,1,0.627906203553651,5.52611,0.163934426229508,23.08,58.08,chor316.krn,4.828,2.759,2.069,0.69,6.207,4.138,1.379,4.138,1.379,0.69,5.517,2.759,5.517,2.069,0.69,2.069,4.828,2.759,3.448,0.69,4.138,1.379,4.138,5.517,2.069,0.69,1.379,1.379,4.138,2.069,2.759,2.759,1.379,5.517,2.069
Bach_Johann Sebastian,chor317.krn,NA,chorale,72.1876,0,0.667444924785672,4.8662,0.333333333333333,27.22,43.79,chor317.krn,2.03,4.569,0.508,0.508,2.538,6.599,6.599,2.03,3.046,1.523,0.508,0.508,1.015,5.584,1.015,4.569,1.015,0.508,0.508,6.091,1.015,4.061,0.508,2.03,1.015,2.03,5.584,5.584,4.569,0.508,0.508,0.508,4.569,1.015,3.046,5.076,0.508,1.523,3.553,1.523
Bach_Johann Sebastian,chor318.krn,NA,chorale,83.9091,0,0.125122900578227,5.19476,0.417721518987342,25.74,50.13,chor318.krn,3.175,4.762,0.529,0.529,0.529,0.529,7.937,7.937,1.058,4.233,1.058,0.529,5.291,1.058,4.762,2.116,1.587,5.291,1.058,3.175,0.529,1.587,0.529,2.646,4.762,3.704,4.233,1.058,0.529,6.878,0.529,2.646,5.291,0.529,1.587,4.233,1.587
Bach_Johann Sebastian,chor319.krn,NA,chorale,84.6704,0,0.821680356353502,5.36257,0.20353982300885,23.05,57.43,chor319.krn,2.847,4.27,0.356,0.356,1.068,1.068,7.473,6.406,3.203,3.915,2.847,0.356,0.356,4.982,1.068,3.559,0.356,0.712,1.779,4.27,0.712,3.203,0.356,0.356,3.915,1.068,0.712,4.982,5.338,3.559,0.712,0.712,1.068,1.068,4.982,1.423,2.491,3.915,0.356,1.068,2.135,4.27,0.356
Bach_Johann Sebastian,chor320.krn,NA,chorale,77.8473,0,0.0852737719888887,4.59629,0.352941176470588,22.81,55.56,chor320.krn,3.061,4.082,1.02,1.02,7.143,5.102,5.102,1.02,2.041,6.122,4.082,4.082,1.02,2.041,6.122,5.102,3.061,1.02,1.02,3.061,3.061,3.061,2.041,2.041,3.061,1.02,2.041,3.061,1.02,1.02,2.041,2.041,3.061,5.102
Bach_Johann Sebastian,chor321.krn,NA,chorale,105.473,0,0.508806111210703,4.69906,0.338235294117647,27.14,44.84,chor321.krn,3.5,2.5,1.5,1,3,2,5,5,1.5,3,0.5,1,1,6.5,2.5,2.5,0.5,1.5,0.5,5.5,2.5,4,1.5,2.5,1,6.5,4.5,3,1,1,4.5,1.5,3,6.5,0.5,0.5,1.5,3,1.5
Bach_Johann Sebastian,chor322.krn,NA,chorale,70.8277,0,0.646543406579567,5.16118,0.173913043478261,18.83,52.93,chor322.krn,3.249,4.693,1.805,0.722,0.722,0.361,5.054,6.137,1.083,5.415,1.444,0.361,1.083,6.498,5.415,4.693,0.361,0.722,0.361,1.083,5.054,0.722,3.249,2.166,0.361,0.722,4.332,7.942,3.61,0.361,4.332,1.444,3.971,3.61,0.722,1.083,3.971,1.083
Bach_Johann Sebastian,chor323.krn,NA,chorale,57.5686,0,0.696475821111464,4.4302,0.264367816091954,21.89,50.69,chor323.krn,4.959,3.719,0.826,0.826,0.826,0.826,5.372,4.959,1.24,5.372,1.24,0.413,5.785,1.653,4.959,1.24,0.826,0.826,4.959,0.826,5.372,2.066,0.413,1.653,5.372,7.851,4.545,0.413,0.413,0.413,0.413,4.132,1.24,3.719,5.785,0.413,1.24,2.479,0.413
Bach_Johann Sebastian,chor324.krn,NA,chorale,75.344,0,0.500259495746534,4.91936,0.375,30.51,44.11,chor324.krn,3.141,3.665,1.047,1.047,2.094,1.047,7.33,5.759,1.571,3.141,1.047,1.047,1.571,6.806,1.571,2.618,0.524,1.047,0.524,5.236,0.524,4.712,5.236,1.047,6.283,4.712,4.188,0.524,5.759,1.047,2.618,3.665,2.094,2.618,2.618,0.524
Bach_Johann Sebastian,chor325.krn,NA,chorale,88.5559,0,0.890242904141329,5.0455,0.619047619047619,36.64,32.43,chor325.krn,5.025,0.503,1.508,0.503,7.035,5.528,0.503,5.528,0.503,2.01,0.503,5.025,1.005,4.523,1.005,0.503,1.508,1.005,1.508,5.528,1.508,3.518,1.005,3.015,2.01,1.005,6.03,3.518,2.513,1.005,0.503,4.523,3.015,5.025,0.503,1.005,3.015,4.523,2.01
Bach_Johann Sebastian,chor326.krn,NA,chorale,70.6469,0,0.133548740930928,4.70874,0.352941176470588,24.85,42.9,chor326.krn,4.569,4.569,0.508,0.508,2.03,1.015,4.569,4.061,0.508,6.599,0.508,0.508,0.508,1.015,5.076,1.523,6.599,1.015,0.508,0.508,6.599,5.076,0.508,3.046,0.508,0.508,5.584,5.584,4.061,1.523,5.076,2.538,3.553,5.076,1.015,3.046
Bach_Johann Sebastian,chor327.krn,NA,chorale,48.0393,0,0.341799618414108,4.76923,0.318840579710145,31.33,37.08,chor327.krn,5.714,3.673,1.224,2.449,0.408,4.082,2.449,4.082,5.714,0.408,2.041,2.449,2.857,4.49,3.673,0.408,1.633,0.408,1.633,2.449,0.816,3.673,0.408,2.449,1.224,1.633,2.041,6.531,5.306,1.224,0.408,2.041,3.673,2.857,2.857,4.49,0.408,2.857,2.857
Bach_Johann Sebastian,chor328.krn,NA,chorale,95.6768,0,0.647623602054202,4.75616,0.216666666666667,22.46,55.79,chor328.krn,7.742,7.097,1.29,0.645,1.29,0.645,2.581,4.516,1.29,5.806,2.581,1.29,2.581,5.161,0.645,4.516,0.645,0.645,1.29,2.581,0.645,4.516,2.581,0.645,3.226,3.226,5.161,4.516,0.645,0.645,3.226,2.581,4.516,3.226,2.581,3.226
Bach_Johann Sebastian,chor329.krn,NA,chorale,75.5556,0,0.647704510970138,5.14379,0.25,23.62,42.96,chor329.krn,1.345,5.83,0.897,1.345,1.345,0.897,6.278,3.587,0.897,4.933,0.448,2.691,1.345,0.897,1.794,4.484,0.897,4.484,0.448,1.345,0.897,1.794,3.587,4.484,2.691,0.897,0.897,4.036,4.484,4.036,0.448,0.897,0.897,0.448,3.587,0.897,5.83,7.175,1.345,4.484
Bach_Johann Sebastian,chor330.krn,NA,chorale,79.4341,0,0.549429883841789,3.74428,0.171428571428571,19.94,52.08,chor330.krn,3.465,4.455,1.98,1.485,1.485,4.95,2.97,3.465,5.446,2.97,0.495,1.485,4.455,0.99,5.446,0.495,0.99,1.485,3.465,0.495,4.455,0.495,3.96,1.98,2.475,7.426,4.95,0.99,0.495,1.485,0.99,1.98,1.485,3.465,4.455,0.99,3.465,1.485,0.495
Bach_Johann Sebastian,chor331.krn,NA,chorale,35.7845,0,0.203448537414299,4.80486,0.289855072463768,18.02,54.35,chor331.krn,2.094,3.665,2.094,4.712,3.665,2.094,3.665,2.094,0.524,4.188,2.094,4.712,1.047,0.524,1.047,0.524,1.571,5.236,1.571,3.665,2.094,1.571,1.047,4.712,7.33,4.712,1.047,0.524,1.047,4.712,0.524,2.094,4.712,1.571,0.524,1.571,3.141,6.283
Bach_Johann Sebastian,chor332.krn,NA,chorale,97.0252,1,0.834415467972884,5.16658,0.41304347826087,25.64,50.21,chor332.krn,3.676,5.147,1.103,0.368,0.368,6.25,4.779,1.838,5.147,1.103,0.735,0.368,4.779,2.206,2.941,0.368,1.103,0.735,0.735,2.941,2.574,6.25,0.368,0.735,2.574,0.735,1.103,5.882,3.676,2.941,0.368,0.735,4.779,0.735,3.309,5.515,1.103,0.368,0.368,4.412,4.779
Bach_Johann Sebastian,chor333.krn,NA,chorale,99.149,1,0.459474845623726,4.10067,0.333333333333333,24.86,46.63,chor333.krn,1.706,6.485,0.341,0.341,1.365,0.683,6.826,7.85,0.683,5.119,1.365,0.341,0.341,0.683,6.485,2.048,3.413,0.341,1.706,0.683,0.341,4.778,0.341,3.413,0.341,2.048,0.341,1.024,4.437,7.167,4.096,0.683,1.706,0.341,0.683,4.096,0.341,3.072,5.119,1.024,1.365,3.754,0.683
Bach_Johann Sebastian,chor334.krn,NA,chorale,26.9847,0,0.286411991147782,4.57167,0.27906976744186,21.19,43.64,chor334.krn,4.828,2.759,1.379,2.069,2.069,2.069,4.828,2.759,3.448,0.69,0.69,0.69,1.379,4.828,5.517,1.379,0.69,2.069,0.69,0.69,4.138,2.759,0.69,4.138,1.379,2.759,5.517,6.207,0.69,1.379,1.379,7.586,2.069,3.448,5.517,0.69,1.379,2.759
Bach_Johann Sebastian,chor335.krn,NA,chorale,128.07,0,0.836293376694437,4.99256,0.233766233766234,23.28,45.5,chor335.krn,3.333,5.714,0.952,1.429,6.19,4.286,0.952,4.286,2.857,0.952,0.952,4.762,0.952,7.143,0.476,0.476,4.762,6.667,4.286,0.476,1.429,4.762,3.81,4.762,1.429,0.952,4.286,0.952,4.286,6.19,0.476,4.762
Bach_Johann Sebastian,chor336.krn,NA,chorale,83.0601,0,0.183456563738962,3.56066,0.306451612903226,28.75,44.69,chor336.krn,2.674,4.278,2.139,1.604,4.813,3.743,0.535,5.348,0.535,0.535,1.07,5.348,4.278,4.813,0.535,0.535,1.604,4.813,1.604,5.348,0.535,1.604,2.674,0.535,4.813,1.604,4.813,0.535,0.535,5.348,4.813,4.278,1.604,1.604,0.535,4.813,3.209
Bach_Johann Sebastian,chor337.krn,NA,chorale,87.415,0,0.715627003793189,5.05844,0.215686274509804,20.72,55.53,chor337.krn,6.569,3.65,0.73,0.73,1.095,1.095,5.474,4.38,1.095,3.285,2.92,0.73,0.73,4.015,2.19,4.38,0.365,1.095,2.19,5.109,1.825,4.745,4.745,0.365,5.839,6.204,3.65,0.365,1.095,0.365,1.095,4.015,1.095,2.92,3.65,0.365,0.365,1.825,3.65
Bach_Johann Sebastian,chor338.krn,NA,chorale,111.111,0,0.595187606658292,4.78465,0.26,20.49,58.61,chor338.krn,6.667,3.704,0.741,2.222,0.741,4.444,6.667,2.963,4.444,0.741,5.926,2.963,2.222,2.963,0.741,5.926,5.926,1.481,0.741,7.407,3.704,4.444,1.481,0.741,4.444,2.963,3.704,4.444,1.481,2.963
Bach_Johann Sebastian,chor339.krn,NA,chorale,110.448,0,0.622778061360717,5.11601,0.304347826086957,19.57,56.27,chor339.krn,1.143,4.571,1.143,1.143,5.143,4.571,1.143,4.571,0.571,1.143,1.143,5.143,2.286,4,1.143,1.143,0.571,0.571,5.714,1.714,5.714,1.143,4,0.571,1.714,7.429,4,2.857,1.143,0.571,6.857,2.857,1.143,2.857,1.143,1.714,3.429,2.286
Bach_Johann Sebastian,chor340.krn,NA,chorale,70.8197,0,0.892439994506223,5.33709,0.323076923076923,20.42,51.95,chor340.krn,2.618,3.141,1.047,7.33,3.665,2.618,5.236,1.047,0.524,6.283,3.665,4.188,1.047,0.524,0.524,5.236,1.047,5.236,0.524,2.094,6.806,6.806,2.094,0.524,3.665,0.524,3.665,5.759,1.047,2.094,0.524,3.665,5.236
Bach_Johann Sebastian,chor341.krn,NA,chorale,102.818,0,0.203166067531439,5.16711,0.274509803921569,25.9,44,chor341.krn,3.289,5.921,0.329,1.645,0.329,4.605,4.934,0.987,5.592,0.658,2.303,0.329,1.645,0.658,5.592,0.658,5.592,0.329,0.658,0.329,0.987,4.605,0.658,5.263,0.329,2.303,1.974,0.987,4.934,5.921,3.947,0.329,0.658,0.658,4.605,0.987,3.618,4.605,0.329,0.987,0.658,3.947,0.329
Bach_Johann Sebastian,chor342.krn,NA,chorale,101.229,0,0.238098286740379,4.87831,0.296875,20.75,52.83,chor342.krn,3.352,4.469,0.559,1.117,1.676,0.559,5.028,2.793,3.352,3.911,2.235,0.559,2.793,4.469,0.559,3.911,1.676,0.559,6.704,5.028,2.793,0.559,6.704,7.821,3.911,0.559,0.559,3.352,1.117,5.587,5.028,1.117,2.235,2.793,0.559
Bach_Johann Sebastian,chor343.krn,NA,chorale,119.048,0,0.504001500148505,5.70638,0.168224299065421,21.3,58.78,chor343.krn,3.053,3.435,0.763,0.763,1.527,2.29,4.962,5.344,2.672,2.672,1.527,1.145,0.763,5.344,1.527,3.435,0.382,2.672,0.382,5.725,0.382,4.58,0.382,0.382,1.908,1.908,6.489,3.817,3.817,0.382,0.763,1.527,1.145,0.763,4.962,1.527,4.58,4.962,0.382,1.527,3.435
Bach_Johann Sebastian,chor344.krn,NA,chorale,72.7273,0,0.575565957122766,4.75724,0.241379310344828,18.06,51.29,chor344.krn,5.056,3.933,1.685,2.247,0.562,3.933,2.247,2.247,4.494,1.685,1.124,0.562,0.562,5.618,3.933,3.371,1.124,0.562,0.562,5.056,1.124,4.494,0.562,0.562,3.371,0.562,5.618,3.371,5.618,1.124,0.562,0.562,0.562,5.618,3.371,3.371,4.494,0.562,1.124,2.809
Bach_Johann Sebastian,chor345.krn,NA,chorale,98.7774,0,0.859461740889792,5.15714,0.376623376623377,24.1,52.82,chor345.krn,2.304,4.608,0.461,1.382,0.461,0.461,6.912,4.608,0.922,4.608,1.382,0.922,4.608,3.687,4.608,0.461,2.304,0.461,0.922,0.922,5.991,2.765,2.765,2.304,1.843,0.461,0.461,6.452,2.765,2.304,0.461,0.461,5.991,0.461,2.765,5.991,1.843,4.608,2.304
Bach_Johann Sebastian,chor346.krn,NA,chorale,83.5507,0,0.584921802694368,5.15244,0.25,20.52,56.97,chor346.krn,4.693,2.888,1.083,1.805,0.722,5.776,5.415,0.361,3.61,0.722,0.361,0.722,6.498,5.776,3.249,1.083,1.444,0.361,4.693,1.444,4.332,0.722,2.527,1.083,4.693,2.888,3.971,0.722,0.361,4.332,0.722,3.61,3.61,0.361,2.888,1.805,2.888,5.776
Bach_Johann Sebastian,chor347.krn,NA,chorale,94.1294,0,0.739436862583617,3.75248,0.217391304347826,21.84,50.86,chor347.krn,5.612,4.082,0.51,1.531,1.02,1.531,5.612,6.122,1.02,5.102,2.041,1.02,0.51,6.633,1.02,3.571,1.02,0.51,1.531,4.082,0.51,5.102,3.571,0.51,0.51,5.102,7.143,3.061,0.51,0.51,1.531,1.02,4.592,2.041,1.531,3.061,1.531,0.51,2.551,1.02
Bach_Johann Sebastian,chor348.krn,NA,chorale,74.5382,0,0.830216420019476,5.18637,0.147727272727273,18.69,61.17,chor348.krn,3.571,4.018,0.446,0.893,1.339,2.679,5.357,5.804,3.571,4.018,2.232,0.446,0.446,1.339,4.911,0.893,2.679,1.339,0.893,2.232,4.911,2.232,1.339,0.446,3.125,0.446,0.446,5.357,6.25,2.232,1.339,0.446,4.018,3.125,4.018,4.464,0.893,1.339,3.571,0.893
Bach_Johann Sebastian,chor349.krn,NA,chorale,101.961,0,0.405459268484045,4.963,0.290697674418605,23.38,51.16,chor349.krn,2.469,3.704,2.058,2.058,6.173,4.938,0.823,4.527,0.823,0.823,6.173,3.704,3.704,0.412,1.235,0.412,4.527,1.646,5.35,1.235,1.646,0.412,0.412,4.115,2.881,6.584,0.412,0.823,0.412,3.704,5.35,6.173,2.058,1.235,1.235,2.469,3.292
Bach_Johann Sebastian,chor350.krn,NA,chorale,81.25,0,0.33130134814271,4.57883,0.184615384615385,19.94,45.09,chor350.krn,7.179,2.564,1.538,1.538,1.026,5.641,3.59,3.59,4.103,0.513,0.513,0.513,0.513,3.59,1.026,4.615,0.513,1.026,0.513,0.513,3.077,2.564,5.128,1.026,0.513,3.59,1.538,4.103,8.205,3.077,0.513,0.513,2.564,0.513,5.128,3.077,1.026,3.59,1.026,0.513,3.077,1.026
Bach_Johann Sebastian,chor351.krn,NA,chorale,97.6282,0,0.0978968100996799,5.39621,0.263636363636364,22.2,54.51,chor351.krn,4.027,6.376,1.342,0.336,1.342,5.705,4.698,1.678,5.369,2.685,0.671,1.007,4.362,2.349,4.698,1.342,0.671,1.342,2.685,0.336,5.034,0.336,2.349,1.007,1.342,4.027,5.369,4.698,0.336,1.007,0.336,0.336,1.007,4.362,1.342,3.691,5.369,0.336,0.336,4.027,0.336
Bach_Johann Sebastian,chor352.krn,NA,chorale,105.727,0,0.77845229499097,5.73222,0.368852459016393,22.26,52.37,chor352.krn,2.752,5.505,0.612,0.306,0.917,1.223,5.505,3.364,0.306,6.116,0.306,1.529,0.612,0.917,5.199,0.612,5.81,0.917,0.306,1.529,0.306,5.505,2.141,4.281,0.306,1.223,3.058,0.612,0.917,5.81,2.752,3.67,0.612,0.306,0.306,7.034,0.306,2.752,4.893,0.306,0.612,4.893,3.058
Bach_Johann Sebastian,chor353.krn,NA,chorale,71.6418,0,0.508421965190518,4.87964,0.347826086956522,25.14,46.65,chor353.krn,5.742,4.785,0.478,6.699,4.306,1.914,5.263,1.435,0.478,4.306,2.392,6.22,0.957,0.478,4.785,5.263,0.957,1.914,0.957,4.306,3.828,5.742,0.478,0.957,0.957,0.957,5.742,2.392,3.349,5.742,0.478,0.957,4.306,0.478
Bach_Johann Sebastian,chor354.krn,NA,chorale,96.2319,0,0.634706459792164,5.03276,0.3,23.81,48.74,chor354.krn,2.985,6.468,1.99,0.995,0.995,5.473,4.478,0.995,5.473,1.493,0.995,0.995,0.995,3.98,1.493,4.975,0.995,0.995,0.498,3.483,1.493,4.975,0.498,0.498,3.483,1.493,0.995,3.98,4.975,3.98,0.498,0.995,0.498,5.473,0.498,3.98,5.473,0.498,0.995,3.98
Bach_Johann Sebastian,chor355.krn,NA,chorale,72.638,0,0.416787057964842,4.72681,0.3125,23.62,44.9,chor355.krn,3.922,5.392,0.98,1.961,0.98,5.392,4.902,2.451,6.863,0.98,0.49,2.451,5.882,2.941,2.941,0.49,0.98,3.431,0.49,4.902,1.961,0.98,0.98,4.412,6.373,2.941,1.961,0.98,0.98,3.431,1.471,3.431,5.392,0.49,1.471,3.431,0.49
Bach_Johann Sebastian,chor356.krn,NA,chorale,111.503,0,0.845841549801615,5.71187,0.285714285714286,26.06,47.88,chor356.krn,4.04,5.556,1.515,1.515,6.061,5.556,1.01,5.051,1.515,0.505,6.566,2.525,3.03,0.505,1.01,0.505,0.505,4.545,1.515,5.051,0.505,0.505,4.545,0.505,5.556,4.545,4.545,0.505,1.01,4.545,0.505,3.03,4.04,1.515,2.02,3.03,1.01
Bach_Johann Sebastian,chor357.krn,NA,chorale,76.8001,0,0.673478170946511,5.06222,0.135802469135802,19.33,59.28,chor357.krn,6.452,2.304,0.461,1.382,0.461,1.843,5.069,2.765,2.304,3.226,2.304,0.461,0.461,2.304,0.922,6.452,0.461,0.922,0.461,1.382,5.069,2.304,4.147,1.843,3.226,1.382,0.922,2.304,4.608,4.608,1.382,1.382,1.843,3.687,2.304,4.147,5.069,1.843,4.147,1.382
Bach_Johann Sebastian,chor358.krn,NA,chorale,68.9319,0,0.559184959519412,5.13866,0.352941176470588,21.43,51.14,chor358.krn,2.913,4.369,0.485,0.971,0.485,0.485,4.369,1.942,4.854,0.971,0.485,0.971,0.485,4.369,3.883,5.34,1.942,0.485,1.456,4.854,5.34,6.311,0.485,1.456,1.942,0.971,4.854,4.369,2.913,2.427,0.485,0.971,2.913,0.485,1.942,4.854,0.485,1.456,1.456,1.456,1.942,4.369
Bach_Johann Sebastian,chor359.krn,NA,chorale,74.9347,0,0.31362177122317,4.17354,0.431372549019608,26.89,45.65,chor359.krn,2.509,4.301,0.358,0.717,0.358,0.358,5.735,4.301,1.434,5.018,1.075,0.717,0.358,6.093,3.226,4.301,0.358,0.717,0.717,4.659,2.151,5.735,1.792,1.792,1.075,6.093,1.792,5.376,0.358,1.075,6.093,1.075,3.226,6.452,0.358,1.792,4.301,2.151
Bach_Johann Sebastian,chor360.krn,NA,chorale,80.4878,0,-0.287314645266702,4.77743,0.289156626506024,21.33,58.77,chor360.krn,6.41,2.564,0.427,0.855,0.855,1.709,6.838,3.419,2.564,3.419,2.137,0.855,0.855,4.274,2.564,3.846,0.855,1.709,3.846,1.709,5.556,1.282,4.274,0.427,1.282,5.128,5.556,2.991,0.427,2.564,3.419,1.709,1.709,4.701,0.427,0.855,2.137,2.564,1.282
Bach_Johann Sebastian,chor361.krn,NA,chorale,102.381,1,0.752921797990056,5.1738,0.255813953488372,18.59,55.29,chor361.krn,2.521,5.882,0.42,0.84,0.84,0.84,3.782,5.042,4.202,4.622,2.101,0.42,5.042,3.361,4.622,0.84,1.261,0.42,0.84,4.622,2.101,3.782,1.681,1.261,2.941,4.202,6.303,0.42,0.42,1.261,4.202,2.101,5.882,5.462,0.84,0.84,2.941,0.84
Bach_Johann Sebastian,chor362.krn,NA,chorale,114.035,0,0.64731146555471,5.34981,0.207792207792208,18.42,57.89,chor362.krn,3.922,6.373,0.98,0.49,1.961,0.49,6.373,6.373,1.471,5.392,0.98,0.98,5.392,2.941,3.922,0.49,2.451,0.49,0.98,5.392,2.941,0.49,3.922,0.49,5.392,5.882,2.451,0.49,0.49,4.412,1.961,2.941,4.902,0.49,1.471,2.941,0.49
Bach_Johann Sebastian,chor363.krn,NA,chorale,98.6473,1,0.0120384574257281,4.61582,0.394366197183099,26.92,46.7,chor363.krn,3.846,4.808,1.923,0.481,0.481,4.808,4.327,0.962,6.731,1.442,0.481,1.442,1.442,7.212,1.923,4.327,1.442,5.288,0.481,7.212,2.404,1.923,0.962,6.25,4.327,3.365,0.481,0.962,4.327,1.442,2.404,4.327,0.481,1.442,2.404,1.442
Bach_Johann Sebastian,chor364.krn,NA,chorale,92.6485,0,0.0846322287069337,5.40433,0.222222222222222,15.45,60,chor364.krn,4.274,4.274,0.427,0.855,4.701,3.419,2.137,5.128,2.137,0.427,0.427,4.274,0.427,6.41,0.855,1.282,0.427,0.855,6.838,0.855,5.983,1.282,2.564,0.427,7.692,4.274,3.846,0.855,0.855,4.701,0.855,1.709,4.274,0.427,1.282,0.427,3.419,4.701
Bach_Johann Sebastian,chor365.krn,NA,chorale,82.6667,1,0.215380665887999,4.61688,0.180555555555556,24.22,49.57,chor365.krn,5.446,3.465,1.485,1.485,0.99,4.95,3.465,3.465,3.96,0.495,0.495,0.495,0.495,3.96,0.99,4.95,0.495,0.495,0.495,0.495,5.941,1.98,4.95,0.495,2.97,5.446,5.941,4.95,0.495,0.495,0.99,0.495,4.455,2.475,3.96,4.455,1.98,3.96,0.99
